"i" "nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"2" 50 0.527182033305919 0.158112868881891 0.108895189609626 0.265473458863423 1231533
"3" 100 0.566541444567301 0.240400147073187 0.136800349246907 0.482093450099648 1231533
"4" 500 0.592932465904861 0.205865517042535 0.126684268498504 0.500308124618718 1231533
"5" 5000 0.608593566642781 0.258250609947188 0.130981147457171 0.570625525710871 1231533
"6" 13951 0.608249816326088 0.25819331822774 0.132217011690996 0.567601341377105 1231533
"1" 10 0.291179392985068 0.338720060924798 0.00387059064996377 0.0142633112498665 1231534
"2" 50 0.448869483445799 0.52669996054507 0.0616913864994226 0.0874720650491813 1231534
"3" 100 0.505688769095267 0.669484941393733 0.0730691990993161 0.123317100198846 1231534
"4" 500 0.63669369144404 0.754949881492934 0.109702307848973 0.154725116798552 1231534
"5" 5000 0.627634949594125 0.792933387192578 0.109841862548972 0.203470752598095 1231534
"6" 20000 0.631189489894092 0.796237549942547 0.111865405698953 0.205929378048072 1231534
"1" 10 0.262782405321331 0.218028879173854 0.0283462579922985 0.108610227289105 1231535
"2" 50 0.423360221558504 0.498078528962721 -0.0153771921554946 0.179652026088344 1231535
"3" 100 0.52674551004668 0.638766904220953 0.0659810032138323 0.319617633069179 1231535
"4" 500 0.496326854189759 0.664423189784972 0.102604418277431 0.388632626756817 1231535
"5" 5000 0.55086407639515 0.696101863543582 0.0739390110139805 0.436716402011775 1231535
"6" 20000 0.550797759663482 0.694891583190643 0.0696615818214008 0.44315326977929 1231535
"1" 10 0.246062770804504 0.142259005988355 0.0182304856496682 0.0219783928118205 1231536
"2" 50 0.476627113581652 0.384803388108921 0.0235319084428857 0.0408923442156257 1231536
"3" 100 0.558801194964816 0.571237432366503 0.0430461739808886 0.0486355853114577 1231536
"4" 500 0.634716595881311 0.767361682479475 0.0399472550719228 0.0623900801024299 1231536
"5" 5000 0.664480819643079 0.810478839550556 0.0474552379259746 0.0666855711032083 1231536
"6" 20000 0.666289874398836 0.820043303931893 0.0447578804986681 0.0712041518160196 1231536
"1" 10 0.208693735074916 0.371303680070197 -0.00899191513853505 0.0218357668117882 1231537
"2" 50 0.336207422604132 0.505712946252694 0.00698874561151391 -0.000849213856282795 1231537
"3" 100 0.435171311042523 0.600272299666154 -0.000828897735319092 0.029312099326431 1231537
"4" 500 0.554223779889824 0.732412413638272 0.00408354031370435 0.0264068940286215 1231537
"5" 5000 0.607606419334051 0.801145914082673 -0.0261712270254425 0.0221648879714002 1231537
"6" 20000 0.619865166723549 0.813140551899644 -0.0226118426326017 0.0136524332876086 1231537
"1" 10 0.463629616129199 0.548609155751949 0.0957231874507315 0.058907369278324 1231538
"2" 50 0.439192465737728 0.663986053608367 0.235120607102743 0.0526649557885425 1231538
"3" 100 0.551815483447507 0.607980779457311 0.237514562375062 0.0661345595496617 1231538
"4" 500 0.588465933054036 0.659324536871708 0.313606080471295 0.102188102807475 1231538
"5" 5000 0.613901192771806 0.704933299194078 0.312802601507264 0.136927236888233 1231538
"6" 10327 0.616703068133556 0.710314548050616 0.315575634034408 0.138389980643264 1231538
"1" 10 0.308613078449213 0.103388837653635 0.0756012069440252 0.113488045991204 1231539
"2" 50 0.433513338114225 0.455611760355331 0.110724449441169 0.451170325763569 1231539
"3" 100 0.514497674020984 0.491466165656704 0.134428072713938 0.508037107636761 1231539
"4" 500 0.58693149901596 0.61240305732793 0.192792309986488 0.660164778519537 1231539
"5" 5000 0.60317219416022 0.716199640726418 0.245755156645092 0.73116202028586 1231539
"6" 20000 0.609726097872859 0.728540458800805 0.249687498872676 0.745397991941548 1231539
"1" 10 0.303632776078667 0.119016490478268 0.0180540853781819 0.126328173109967 1231540
"2" 50 0.296574314063004 0.349237188614106 0.155717274270214 0.376475898598893 1231540
"3" 100 0.407667676967854 0.423301843517461 0.138543517272512 0.442788367201962 1231540
"4" 500 0.504776931730983 0.582724511221268 0.239363177572458 0.596763893912708 1231540
"5" 5000 0.513865954580514 0.68201918036399 0.274874657970693 0.691872975362672 1231540
"6" 20000 0.523778578206053 0.681855300617743 0.282715673521883 0.696465810302356 1231540
"1" 10 0.278771307541341 0.200814603980176 0.0124565221603655 0.201512490742631 1231541
"2" 50 0.454610582178123 0.256588301675209 -0.0196797821608417 0.265562845231185 1231541
"3" 100 0.495048490727798 0.417861316314069 0.00932026910032963 0.434714719589916 1231541
"4" 500 0.576615765194714 0.638145678598149 0.0215113210213614 0.65391493674397 1231541
"5" 5000 0.589070229446248 0.768750365389719 0.0331961273697101 0.775360368558246 1231541
"6" 20000 0.60019528459228 0.792733234918365 0.0318090968169121 0.796252259021162 1231541
"1" 10 0.205640951352595 0.151403801925999 0.0331904608559457 0.148408285235635 1231542
"2" 50 0.324332448615713 0.315335164130445 -0.00534185131583937 0.315794359347588 1231542
"3" 100 0.418957224434682 0.409394790737332 0.0159650573301247 0.410173115589156 1231542
"4" 500 0.580212974650767 0.655496229551351 -0.0149850121283512 0.658318140813504 1231542
"5" 5000 0.636047319397072 0.765760133304226 -0.0127668028239256 0.773894911789728 1231542
"6" 20000 0.647852226004442 0.781582015306519 -0.0130813852343715 0.794984032613076 1231542
"1" 10 0.239925373297365 0.219195546234848 0.0339922042673134 0.209467302503232 1231543
"2" 50 0.411759135609219 0.406687220830183 0.0879322118104298 0.403945577686228 1231543
"3" 100 0.502707182440943 0.498533703531165 0.10889840833 0.495773092427043 1231543
"4" 500 0.566978656251815 0.658013835328771 0.127717167989474 0.678469152013134 1231543
"5" 5000 0.600477032004545 0.641134896678246 0.147601449755102 0.701943423644115 1231543
"6" 8255 0.603620322217702 0.654089186591921 0.142950035945541 0.70500065245639 1231543
"1" 10 0.586233152484729 NA 0.0140900900900901 NA 1231544
"2" 50 0.730878878878879 NA -0.00978178178178178 NA 1231544
"3" 100 0.812672672672673 NA -0.0236676676676677 NA 1231544
"4" 500 0.845341341341341 NA -0.0506906906906907 NA 1231544
"5" 5000 0.856284284284284 NA -0.0696256256256256 NA 1231544
"6" 20000 0.857193193193193 NA -0.0677597597597598 NA 1231544
"1" 10 0.55725140436279 NA -0.0125505631136831 NA 1231545
"2" 50 0.695101967690162 NA 0.0414514929444582 NA 1231545
"3" 100 0.719870590461412 NA 0.0107527635162852 NA 1231545
"4" 500 0.802385187573162 NA 0.0291471763235144 NA 1231545
"5" 5000 0.837876714591726 NA 0.0294795089885123 NA 1231545
"6" 20000 0.843758602361386 NA 0.0220600821422354 NA 1231545
"1" 10 0.445587144146198 NA 0.0330930930930931 NA 1231546
"2" 50 0.716216216216216 NA 0.0704904904904905 NA 1231546
"3" 100 0.737281281281281 NA 0.0736896896896897 NA 1231546
"4" 500 0.780112112112112 NA 0.107403403403403 NA 1231546
"5" 5000 0.837801801801802 NA 0.129341341341341 NA 1231546
"6" 20000 0.847395395395395 NA 0.125337337337337 NA 1231546
"1" 10 0.426904129609572 NA 0.0311211522734413 NA 1231547
"2" 50 0.689376065441852 NA 0.0405626031657893 NA 1231547
"3" 100 0.717035752788901 NA 0.0288468757226128 NA 1231547
"4" 500 0.824154979134526 NA 0.0322903226129517 NA 1231547
"5" 5000 0.858153011164605 NA 0.0345726071798043 NA 1231547
"6" 20000 0.860134995130556 NA 0.0378238616855662 NA 1231547
"1" 10 0.361205128583444 NA -0.0289169169169169 NA 1231548
"2" 50 0.77776976976977 NA 0.0357877877877878 NA 1231548
"3" 100 0.7882002002002 NA 0.0151591591591592 NA 1231548
"4" 500 0.829737737737738 NA 0.0252572572572573 NA 1231548
"5" 5000 0.84607007007007 NA 0.0160800800800801 NA 1231548
"6" 12277 0.844208208208208 NA 0.0196316316316316 NA 1231548
"1" 10 0.416633348403809 NA 0.0382862862862863 NA 1231549
"2" 50 0.637001001001001 NA 0.05798998998999 NA 1231549
"3" 100 0.664136136136136 NA 0.117513513513513 NA 1231549
"4" 500 0.774986986986987 NA 0.163363363363363 NA 1231549
"5" 5000 0.815059059059059 NA 0.195295295295295 NA 1231549
"6" 20000 0.817553553553553 NA 0.200580580580581 NA 1231549
"1" 10 0.180301265497086 NA 0.0290650650650651 NA 1231550
"2" 50 0.552 NA 0.052004004004004 NA 1231550
"3" 100 0.643395395395395 NA 0.0711711711711712 NA 1231550
"4" 500 0.754302302302302 NA 0.122646646646647 NA 1231550
"5" 5000 0.815635635635636 NA 0.154686686686687 NA 1231550
"6" 20000 0.81817017017017 NA 0.15415015015015 NA 1231550
"1" 10 0.347109686616362 NA 0.00366366366366366 NA 1231551
"2" 50 0.560828828828829 NA 0.0326926926926927 NA 1231551
"3" 100 0.609353353353353 NA 0.030046046046046 NA 1231551
"4" 500 0.752848848848849 NA 0.0812852852852853 NA 1231551
"5" 5000 0.811743743743744 NA 0.108620620620621 NA 1231551
"6" 20000 0.823223223223223 NA 0.111099099099099 NA 1231551
"1" 10 0.229887118396586 NA -0.00508908908908909 NA 1231552
"2" 50 0.43204004004004 NA 0.0412492492492492 NA 1231552
"3" 100 0.548316316316316 NA 0.0305705705705706 NA 1231552
"4" 500 0.753721721721722 NA 0.0564124124124124 NA 1231552
"5" 5000 0.808332332332332 NA 0.0492972972972973 NA 1231552
"6" 20000 0.824772772772773 NA 0.0475915915915916 NA 1231552
"1" 10 0.326597334214714 NA 0.0265445711157001 NA 1231553
"2" 50 0.597752350102752 NA 0.0687628315944605 NA 1231553
"3" 100 0.667346013359707 NA 0.0733834568403339 NA 1231553
"4" 500 0.759834594429404 NA 0.056858915774719 NA 1231553
"5" 5000 0.794405199605202 NA 0.0593053646700644 NA 1231553
"6" 13856 0.793932726659784 NA 0.0645826472299095 NA 1231553
"1" 10 0.405796868885246 NA 0.0432952952952953 NA 1231554
"2" 50 0.594306306306306 NA 0.0535415415415415 NA 1231554
"3" 100 0.699466165632148 NA 0.0607367367367367 NA 1231554
"4" 500 0.763383383383383 NA 0.115359359359359 NA 1231554
"5" 5000 0.815931931931932 NA 0.147931931931932 NA 1231554
"6" 20000 0.818454454454454 NA 0.144132132132132 NA 1231554
"1" 10 0.446859154929382 NA 0.0242542785328235 NA 1231555
"2" 50 0.611890502393202 NA 0.0744565309875558 NA 1231555
"3" 100 0.662417079496908 NA 0.10509920430356 NA 1231555
"4" 500 0.751762514277168 NA 0.154136290426794 NA 1231555
"5" 5000 0.817716534251195 NA 0.178796975772838 NA 1231555
"6" 20000 0.822084906992311 NA 0.185807993801889 NA 1231555
"1" 10 0.219906257524652 NA 0.010038038038038 NA 1231556
"2" 50 0.493169169169169 NA 0.0433633633633634 NA 1231556
"3" 100 0.660896896896897 NA 0.0377377377377377 NA 1231556
"4" 500 0.742814814814815 NA 0.0934414414414414 NA 1231556
"5" 5000 0.791191191191191 NA 0.130358358358358 NA 1231556
"6" 20000 0.804736736736737 NA 0.130498498498498 NA 1231556
"1" 10 0.193637558404106 NA -0.00962562562562562 NA 1231557
"2" 50 0.430654654654655 NA 0.0191591591591592 NA 1231557
"3" 100 0.58016016016016 NA 0.0241961961961962 NA 1231557
"4" 500 0.741465465465465 NA 0.0494334334334334 NA 1231557
"5" 5000 0.808808808808809 NA 0.0323243243243243 NA 1231557
"6" 20000 0.822122122122122 NA 0.0298778778778779 NA 1231557
"1" 10 0.490830697318151 NA 0.0717837837837838 NA 1231558
"2" 50 0.638582582582582 NA 0.0685925925925926 NA 1231558
"3" 100 0.698586586586586 NA 0.0979659659659659 NA 1231558
"4" 500 0.764372372372372 NA 0.087983983983984 NA 1231558
"5" 5000 0.776836836836837 NA 0.0907747747747748 NA 1231558
"6" 14035 0.779535535535535 NA 0.0921521521521521 NA 1231558
"1" 10 0.49368820646169 0.109077299751492 0.0897137137137137 0.106202202202202 1231559
"2" 50 0.775227227227227 0.213893893893894 0.0158398398398398 0.239207207207207 1231559
"3" 100 0.80970970970971 0.323595595595596 -0.00307107107107107 0.345161161161161 1231559
"4" 500 0.840188188188188 0.577265265265265 -0.0595315315315315 0.58381981981982 1231559
"5" 5000 0.847283283283283 0.673717717717718 -0.0769249249249249 0.675223223223223 1231559
"6" 20000 0.850122122122122 0.703835835835836 -0.0751391391391391 0.704076076076076 1231559
"1" 10 0.528504611107712 0.101858767443242 0.0134894894894895 0.114234234234234 1231560
"2" 50 0.689007830902617 0.190493827288752 0.0570850850850851 0.195495495495495 1231560
"3" 100 0.720444444444444 0.2395995995996 0.028980980980981 0.246714714714715 1231560
"4" 500 0.797005005005005 0.479751751751752 0.0439479479479479 0.494494494494494 1231560
"5" 5000 0.831327327327327 0.597029029029029 0.0377777777777778 0.627023023023023 1231560
"6" 20000 0.836472472472472 0.599035035035035 0.0418378378378378 0.641205205205205 1231560
"1" 10 0.498552852641542 0.0775734186556693 0.0264344344344344 0.0864224224224224 1231561
"2" 50 0.669725725725726 0.159031031031031 0.0641521521521521 0.162574574574575 1231561
"3" 100 0.727147147147147 0.314914914914915 0.087043043043043 0.320932932932933 1231561
"4" 500 0.793193193193193 0.434650650650651 0.115595595595596 0.490242242242242 1231561
"5" 5000 0.841621621621622 0.631695695695696 0.126106106106106 0.659127127127127 1231561
"6" 20000 0.843355355355355 0.698918918918919 0.126698698698699 0.699647647647648 1231561
"1" 10 0.389184417272212 0.07495434886875 0.0186666666666667 0.0756476476476476 1231562
"2" 50 0.599967967967968 0.177469469469469 0.0303303303303303 0.17756956956957 1231562
"3" 100 0.706402402402402 0.271603603603604 0.0422342342342342 0.282034034034034 1231562
"4" 500 0.796356356356356 0.469077077077077 0.0303943943943944 0.484984984984985 1231562
"5" 5000 0.845361361361361 0.686954954954955 0.0323763763763764 0.687631631631632 1231562
"6" 20000 0.848828828828829 0.708876876876877 0.0358798798798799 0.710342342342342 1231562
"1" 10 0.607907753098788 0.13424450157691 0.00532932932932933 0.156366835937149 1231563
"2" 50 0.716472472472472 0.270201011615868 0.033045045045045 0.320667629633967 1231563
"3" 100 0.733153153153153 0.346781822169198 0.0532372372372372 0.36125233609473 1231563
"4" 500 0.825561561561561 0.44375909036964 0.138738738738739 0.551395049236868 1231563
"5" 5000 0.853945945945946 0.46348687734006 0.12615015015015 0.620115976327049 1231563
"6" 9684 0.855535535535535 0.47325667644861 0.128908908908909 0.627795679068934 1231563
"1" 10 0.406052723362065 0.435893455407858 0.0578378378378378 0.0564745310055648 1231564
"2" 50 0.595315315315315 0.603361965327595 0.0881321321321321 0.115954070024152 1231564
"3" 100 0.676976976976977 0.666092758851944 0.103267267267267 0.164110274384741 1231564
"4" 500 0.764832832832833 0.752022774797949 0.163515515515515 0.200482683165949 1231564
"5" 5000 0.797613613613613 0.788251039290724 0.213753753753754 0.23693917611541 1231564
"6" 20000 0.800724724724725 0.793544337882618 0.215947947947948 0.237503741245105 1231564
"1" 10 0.397128967038418 0.209847228673201 0.0391031031031031 0.0451331331331331 1231565
"2" 50 0.532988851761409 0.486061408113039 0.0723323323323323 0.202654654654655 1231565
"3" 100 0.656656656656657 0.588840840840841 0.0717997997997998 0.221681681681682 1231565
"4" 500 0.764548548548548 0.697881881881882 0.139695695695696 0.355339339339339 1231565
"5" 5000 0.796752752752753 0.701381381381381 0.185089089089089 0.380384384384384 1231565
"6" 20000 0.803455455455455 0.706418418418418 0.184828828828829 0.385081081081081 1231565
"1" 10 0.317309465437037 0.315029969593051 -0.00140540540540541 -0.0247687687687688 1231566
"2" 50 0.589505505505505 0.408428428428428 0.0269029029029029 0.0381621621621622 1231566
"3" 100 0.634818818818819 0.51961961961962 0.0432712712712713 0.0309109109109109 1231566
"4" 500 0.730698698698699 0.713349349349349 0.057985985985986 0.0519079079079079 1231566
"5" 5000 0.796048048048048 0.795655655655656 0.0764764764764765 0.0431591591591592 1231566
"6" 20000 0.808068068068068 0.80456056056056 0.0805325325325325 0.0434434434434434 1231566
"1" 10 0.239991765635743 0.256407732583241 0.0118518518518519 0.0174134482752066 1231567
"2" 50 0.424028028028028 0.365842574260141 0.0182462462462462 0.0122482727693394 1231567
"3" 100 0.556920920920921 0.559352471177239 0.0289129129129129 0.0408689506886719 1231567
"4" 500 0.707795795795796 0.712117541778287 0.054026026026026 0.0450691592977065 1231567
"5" 5000 0.79222022022022 0.798460056978691 0.0503663663663664 0.038034110178475 1231567
"6" 20000 0.808044044044044 0.808149766067217 0.0557917917917918 0.0424345193885122 1231567
"1" 10 0.339208479442936 0.417335566005835 0.0471951951951952 0.0148748748748749 1231568
"2" 50 0.596188188188188 0.536116116116116 0.0974534534534534 0.0445845845845846 1231568
"3" 100 0.644472472472472 0.633845845845846 0.114486486486486 0.0857137137137137 1231568
"4" 500 0.693325325325325 0.741461461461461 0.224016016016016 0.129817817817818 1231568
"5" 5000 0.774114114114114 0.75845045045045 0.242534534534534 0.141901901901902 1231568
"6" 12937 0.768644644644645 0.760184184184184 0.251203203203203 0.141257257257257 1231568
"1" 10 0.217980795760842 0.223028282159516 0.042018018018018 0.236980980980981 1231569
"2" 50 0.55825025025025 0.333297296888473 0.0573253253253253 0.339923923923924 1231569
"3" 100 0.587683683683684 0.489393840816144 0.0704424424424424 0.487823823823824 1231569
"4" 500 0.766386386386386 0.638902819530867 0.131247247247247 0.642874874874875 1231569
"5" 5000 0.792716716716717 0.742402402402402 0.148852852852853 0.740976976976977 1231569
