"nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"6" 20000 0.78856056056056 0.745145145145145 0.108792792792793 0.744752752752753 1231149
"1" 10 0.369477243910401 0.258115449993486 0.0203123123123123 0.289573573573574 1231150
"2" 50 0.586462462462462 0.433307907763017 0.0952472472472472 0.431227227227227 1231150
"3" 100 0.658458458458458 0.414441685011934 0.132688688688689 0.414750750750751 1231150
"4" 500 0.736384384384384 0.571666237904428 0.193157157157157 0.572444444444444 1231150
"5" 5000 0.785361361361361 0.636476476476476 0.229297297297297 0.633425425425425 1231150
"6" 20000 0.788696696696697 0.655119119119119 0.2315995995996 0.653301301301301 1231150
"1" 10 0.363576577226688 0.0961174560179671 0.00904305209515177 0.0925245245245245 1231151
"2" 50 0.569624193818297 0.296307270357892 0.053964017982027 0.297685685685686 1231151
"3" 100 0.592062654717669 0.406616275838806 0.0422082504587303 0.405757757757758 1231151
"4" 500 0.730409139549054 0.613888502391201 0.0776677454131975 0.615551551551552 1231151
"5" 5000 0.776391167559115 0.752704704704705 0.11915727643377 0.761373373373373 1231151
"6" 20000 0.786196983180557 0.775435435435435 0.124054178232473 0.780852852852853 1231151
"1" 10 0.259219321146714 0.134155973288901 0.0174634809444341 0.1281001001001 1231152
"2" 50 0.421896318214744 0.268219975081044 0.0202262464727293 0.270950950950951 1231152
"3" 100 0.490260751012008 0.433012641842813 0.0407067474542221 0.435139139139139 1231152
"4" 500 0.700086786874011 0.597963159086602 0.0513253767021045 0.595571571571571 1231152
"5" 5000 0.779213993207591 0.746682682682683 0.0703924628553534 0.753049049049049 1231152
"6" 20000 0.793840634475507 0.769045045045045 0.0672132804938079 0.770658658658659 1231152
"1" 10 0.323806191879567 0.253666554026918 0.0603123123123123 0.245885885885886 1231153
"2" 50 0.537565565565565 0.470603309366014 0.152860860860861 0.443895895895896 1231153
"3" 100 0.622722722722723 0.535463069461081 0.162734734734735 0.52418018018018 1231153
"4" 500 0.714154154154154 0.665400061667242 0.215443443443443 0.62168968968969 1231153
"5" 5000 0.755255255255255 0.707241949191495 0.222286286286286 0.65991991991992 1231153
"6" 12185 0.758906906906907 0.70994465459961 0.221501501501501 0.665289289289289 1231153
"1" 10 0.423542110285597 0.12461728251058 0.0143943943943944 0.147735735735736 1231154
"2" 50 0.612692692692693 0.183967967967968 -0.00905705705705706 0.219003003003003 1231154
"3" 100 0.669225225225225 0.376832832832833 -0.0221581581581582 0.384808808808809 1231154
"4" 500 0.712968968968969 0.468284284284284 -0.0460620620620621 0.529133133133133 1231154
"5" 5000 0.71983983983984 0.643175175175175 -0.0685725725725726 0.643347347347347 1231154
"6" 20000 0.721293293293293 0.657625625625626 -0.0755275275275275 0.661241241241241 1231154
"1" 10 0.455682316854315 0.151323009781222 -0.0161361361361361 0.159027027027027 1231155
"2" 50 0.624329578238645 0.241902386191448 0.0113553553553554 0.244176176176176 1231155
"3" 100 0.634098098098098 0.310998998998999 0.0322362362362362 0.322194194194194 1231155
"4" 500 0.684736736736737 0.426542542542542 0.0272272272272272 0.464600600600601 1231155
"5" 5000 0.702446446446446 0.618462462462462 0.0477597597597598 0.627519519519519 1231155
"6" 20000 0.703731731731732 0.628940940940941 0.0478358358358358 0.641905905905906 1231155
"1" 10 0.52146268332949 0.0376111311676463 0.0124084084084084 0.0356836836836837 1231156
"2" 50 0.587571571571571 0.186318318318318 0.0581021021021021 0.185945945945946 1231156
"3" 100 0.64028028028028 0.257865865865866 0.0495375375375375 0.260628628628629 1231156
"4" 500 0.692688688688689 0.432176176176176 0.0783823823823824 0.463843843843844 1231156
"5" 5000 0.718422422422422 0.669073073073073 0.0901701701701702 0.674022022022022 1231156
"6" 20000 0.722394394394394 0.694946946946947 0.097997997997998 0.698066066066066 1231156
"1" 10 0.297797888252235 0.0727534064999025 0.0158478478478478 0.066966966966967 1231157
"2" 50 0.568328328328328 0.22006006006006 0.0255815815815816 0.228700700700701 1231157
"3" 100 0.623043043043043 0.251095095095095 0.0167207207207207 0.250154154154154 1231157
"4" 500 0.69770970970971 0.467563563563563 -0.00227827827827828 0.474830830830831 1231157
"5" 5000 0.725033033033033 0.638534534534534 0.0125845845845846 0.649033033033033 1231157
"6" 20000 0.727143143143143 0.660296296296296 0.0158318318318318 0.680952952952953 1231157
"1" 10 0.551757780073899 0.110666492429449 0.027971971971972 0.116640640640641 1231158
"2" 50 0.633353353353353 0.254886886886887 0.0563283283283283 0.278026026026026 1231158
"3" 100 0.646878878878879 0.183575575575576 0.0787987987987988 0.304864864864865 1231158
"4" 500 0.685641641641642 0.478610610610611 0.0706506506506506 0.502886886886887 1231158
"5" 5000 0.705157157157157 0.48452052052052 0.071027027027027 0.568456456456456 1231158
"6" 10898 0.702514514514514 0.499479479479479 0.0718238238238238 0.579083083083083 1231158
"1" 10 0.198986064429497 0.300561209082871 0.0483243243243243 0.0217157374532015 1231159
"2" 50 0.511099099099099 0.522112634747644 0.0582902902902903 0.049968017986029 1231159
"3" 100 0.533393393393393 0.626753380133828 0.100288288288288 0.0631532163696176 1231159
"4" 500 0.662078078078078 0.759446205652238 0.200932932932933 0.0987648636285416 1231159
"5" 5000 0.68377977977978 0.783902686589669 0.239143143143143 0.127938066004134 1231159
"6" 20000 0.686358358358358 0.783434217652262 0.245101101101101 0.131821953775796 1231159
"1" 10 0.231929276811934 0.290113046536442 0.0137897897897898 0.133521521521521 1231160
"2" 50 0.508807316123694 0.404803208011422 0.0354394394394394 0.149441441441441 1231160
"3" 100 0.568072072072072 0.565425425425425 0.0836236236236236 0.223707707707708 1231160
"4" 500 0.649657657657658 0.640004004004004 0.0844124124124124 0.320136136136136 1231160
"5" 5000 0.690678678678679 0.672688688688689 0.10802002002002 0.359635635635636 1231160
"6" 20000 0.699003003003003 0.673781781781782 0.10596996996997 0.368248248248248 1231160
"1" 10 0.325098609445451 0.213437637094104 0.0130850850850851 0.0156676676676677 1231161
"2" 50 0.5281001001001 0.407571571571572 0.0392352352352352 0.0439479479479479 1231161
"3" 100 0.526598598598599 0.500692692692693 0.0368048048048048 0.0695015015015015 1231161
"4" 500 0.66225025025025 0.679223223223223 0.0543463463463463 0.0826986986986987 1231161
"5" 5000 0.69967967967968 0.779503503503503 0.0901541541541541 0.0851451451451451 1231161
"6" 20000 0.708544544544544 0.784756756756757 0.0886686686686687 0.0792192192192192 1231161
"1" 10 0.250852704695851 0.208188308271344 0.0125805805805806 0.0132572572572573 1231162
"2" 50 0.375207207207207 0.441717717717718 0.00244244244244244 0.01595995995996 1231162
"3" 100 0.440024024024024 0.530890890890891 -0.0257817817817818 0.0391911911911912 1231162
"4" 500 0.632708708708709 0.712744744744745 0.0236756756756757 0.0325365365365365 1231162
"5" 5000 0.693285285285285 0.794314314314314 0.0181141141141141 0.0436796796796797 1231162
"6" 20000 0.69809009009009 0.805069069069069 0.0186546546546547 0.0372892892892893 1231162
"1" 10 0.227948995440421 0.173512458011668 0.074038038038038 0.00596196196196196 1231163
"2" 50 0.461853853853854 0.566950950950951 0.135711711711712 0.0279439439439439 1231163
"3" 100 0.529529529529529 0.630114114114114 0.176652652652653 0.0566726726726727 1231163
"4" 500 0.595631631631632 0.725233233233233 0.209017017017017 0.0797717717717718 1231163
"5" 5000 0.621449449449449 0.748284284284284 0.227495495495495 0.0892972972972973 1231163
"6" 15692 0.631099099099099 0.753265265265265 0.231835835835836 0.0933653653653654 1231163
"1" 10 0.270765945449576 0.236466982266617 0.027051051051051 0.231071071071071 1231164
"2" 50 0.532820820820821 0.418360871043808 0.0655255255255255 0.425369369369369 1231164
"3" 100 0.587467467467467 0.506210741801845 0.109329329329329 0.50767967967968 1231164
"4" 500 0.655643643643644 0.662998998998999 0.182762762762763 0.66008008008008 1231164
"5" 5000 0.68647047047047 0.728688688688689 0.204336336336336 0.727883883883884 1231164
"6" 20000 0.691467467467467 0.739983983983984 0.211511511511511 0.739323323323323 1231164
"1" 10 0.37884514247554 0.0993029786248517 0.0710050760811928 0.113297297297297 1231165
"2" 50 0.485439381139636 0.328842459746719 0.0471692163856256 0.331135135135135 1231165
"3" 100 0.551201752954984 0.407650096003925 0.0888269157427029 0.40767967967968 1231165
"4" 500 0.601183784969055 0.577581314060604 0.160158318476876 0.591851851851852 1231165
"5" 5000 0.67800468268771 0.622626626626627 0.172738911650649 0.64454054054054 1231165
"6" 20000 0.684218903122368 0.628044044044044 0.181059240299631 0.654906906906907 1231165
"1" 10 0.194822679547451 0.18516269436373 -0.0333513847361376 0.183902085988166 1231166
"2" 50 0.448446895342462 0.330493416842483 0.0312973286259703 0.334636971608748 1231166
"3" 100 0.561528089617989 0.362795148708651 0.0473534007541786 0.38804643448111 1231166
"4" 500 0.635390025415759 0.594129694477402 0.051045096141263 0.602853456310068 1231166
"5" 5000 0.673804478283099 0.741167909077357 0.0757498255754389 0.741656398054824 1231166
"6" 20000 0.677496173670183 0.760907668576626 0.0818078896976283 0.763654418072873 1231166
"1" 10 0.214940031507233 0.185423555176272 -0.000866867734602771 0.190652843496435 1231167
"2" 50 0.388410799210204 0.252464503960791 0.0222762985748846 0.253603857461446 1231167
"3" 100 0.454532987520736 0.424926751102283 0.0174314488803379 0.425936362298874 1231167
"4" 500 0.613107720828857 0.608442876649374 0.0303163466630249 0.61194655850537 1231167
"5" 5000 0.676447123571033 0.748530027087141 0.0209589799389294 0.747738486225086 1231167
"6" 20000 0.683698382080805 0.768327095422903 0.0235735971707797 0.767354121475981 1231167
"1" 10 0.370166426974262 0.176691376976648 0.0979499499499499 0.189977977977978 1231168
"2" 50 0.434642642642643 0.441388036372544 0.225397397397397 0.465081081081081 1231168
"3" 100 0.553129129129129 0.449026822933821 0.21244044044044 0.465109109109109 1231168
"4" 500 0.581765765765766 0.626800053655017 0.242122122122122 0.636064064064064 1231168
"5" 5000 0.603651651651652 0.701001001001001 0.258446446446446 0.683183183183183 1231168
"6" 10141 0.605113113113113 0.707261969231555 0.257233233233233 0.689401401401401 1231168
"1" 10 0.533119779515215 NA 0.0317724714735428 NA 1231169
"2" 50 0.766215071989187 NA 0.00252257807540415 NA 1231169
"3" 100 0.808578367287244 NA -0.00209013611962058 NA 1231169
"4" 500 0.867214293217749 NA -0.0515166500288092 NA 1231169
"5" 5000 0.882085491586084 NA -0.0468118417135713 NA 1231169
"6" 20000 0.882966391866384 NA -0.0414583704646581 NA 1231169
"1" 10 0.52811828253103 NA 0.0296296758407696 NA 1231170
"2" 50 0.703489529219319 NA 0.0267378034572568 NA 1231170
"3" 100 0.748099748607208 NA 0.0376884670258495 NA 1231170
"4" 500 0.825707670079428 NA 0.0621932803808786 NA 1231170
"5" 5000 0.86484407597874 NA 0.0566138091478686 NA 1231170
"6" 20000 0.869530351170859 NA 0.0568421148623564 NA 1231170
"1" 10 0.62826167089161 NA 0.0419060736983287 NA 1231171
"2" 50 0.720106987421137 NA 0.0493014987050947 NA 1231171
"3" 100 0.705232052986846 NA 0.0764727786703975 NA 1231171
"4" 500 0.821320605894896 NA 0.129213730586544 NA 1231171
"5" 5000 0.873665159827463 NA 0.168116789257761 NA 1231171
"6" 20000 0.879110627076625 NA 0.169814493753088 NA 1231171
"1" 10 0.375936301891392 NA 0.0297098881480122 NA 1231172
"2" 50 0.62726703064413 NA 0.0333735738158601 NA 1231172
"3" 100 0.769886505838746 NA 0.0592796353141942 NA 1231172
"4" 500 0.826803764602087 NA 0.0541184431547888 NA 1231172
"5" 5000 0.867584790314689 NA 0.0552075387850125 NA 1231172
"6" 20000 0.872009241312472 NA 0.0560203564796279 NA 1231172
"1" 10 0.387429610526098 NA 0.0141964965154541 NA 1231173
"2" 50 0.709460402307851 NA 0.120748311123829 NA 1231173
"3" 100 0.701863574694363 NA 0.0920910109645649 NA 1231173
"4" 500 0.814190099591957 NA 0.149269453065454 NA 1231173
"5" 5000 0.834866125405579 NA 0.184930892126137 NA 1231173
"6" 8684 0.834874134712499 NA 0.188154638161381 NA 1231173
"1" 10 0.415507556286904 NA 0.0610731953418548 NA 1231174
"2" 50 0.621795038629952 NA 0.0611292515101355 NA 1231174
"3" 100 0.689366745480351 NA 0.101637841117003 NA 1231174
"4" 500 0.79065223353959 NA 0.174903253059916 NA 1231174
"5" 5000 0.819553192300326 NA 0.20209049467607 NA 1231174
"6" 20000 0.82215980412538 NA 0.197385780552509 NA 1231174
"1" 10 0.280792293388592 NA 0.0318179133672507 NA 1231175
"2" 50 0.615263108900999 NA 0.0843025554635096 NA 1231175
"3" 100 0.647311253189865 NA 0.0915137883301073 NA 1231175
"4" 500 0.775728055242903 NA 0.146148587033453 NA 1231175
"5" 5000 0.826082560812216 NA 0.179730269461079 NA 1231175
"6" 20000 0.830747239484945 NA 0.185780337679529 NA 1231175
"1" 10 0.253729390176142 NA -0.00483283283283283 NA 1231176
"2" 50 0.611263263263263 NA 0.0222022022022022 NA 1231176
"3" 100 0.633553553553553 NA 0.0556516516516516 NA 1231176
"4" 500 0.764600600600601 NA 0.101005005005005 NA 1231176
"5" 5000 0.823003003003003 NA 0.130754754754755 NA 1231176
"6" 20000 0.833693693693694 NA 0.138122122122122 NA 1231176
"1" 10 0.261805628381644 NA -0.0292372957704205 NA 1231177
"2" 50 0.444028916975699 NA 0.026666720053547 NA 1231177
"3" 100 0.524537586662886 NA 0.0325406056869635 NA 1231177
"4" 500 0.729727186642477 NA 0.0366006738752963 NA 1231177
"5" 5000 0.826716369804199 NA 0.0551152254560173 NA 1231177
"6" 20000 0.836690363746149 NA 0.05148358655383 NA 1231177
"1" 10 0.517596460406566 NA 0.0799134804583447 NA 1231178
"2" 50 0.680279100723063 NA 0.125072999480172 NA 1231178
"3" 100 0.724120649217242 NA 0.101698051064279 NA 1231178
"4" 500 0.742387961089816 NA 0.123650873226934 NA 1231178
"5" 5000 0.772933630613584 NA 0.13526824261958 NA 1231178
"6" 5624 0.774455906602965 NA 0.134326835099831 NA 1231178
"1" 10 0.413738845403147 NA 0.0335758780623261 NA 1231179
"2" 50 0.667383392004734 NA 0.0652398269880758 NA 1231179
"3" 100 0.714054481000278 NA 0.0956184790492371 NA 1231179
"4" 500 0.796441609616391 NA 0.129352516694589 NA 1231179
"5" 5000 0.821154544969164 NA 0.164992477416402 NA 1231179
"6" 20000 0.830960439116757 NA 0.164576057248436 NA 1231179
"1" 10 0.367932953335006 NA 0.0408450083887494 NA 1231180
"2" 50 0.545546274007835 NA 0.0799122318814489 NA 1231180
"3" 100 0.648110703151154 NA 0.09311348594063 NA 1231180
"4" 500 0.750089089451816 NA 0.164028684800854 NA 1231180
"5" 5000 0.807807038272895 NA 0.185542284455079 NA 1231180
"6" 20000 0.818361635088182 NA 0.188417170841033 NA 1231180
"1" 10 0.35109991365499 NA 0.0315995995995996 NA 1231181
"2" 50 0.562302302302302 NA 0.0386106106106106 NA 1231181
"3" 100 0.647139139139139 NA 0.0372332332332332 NA 1231181
"4" 500 0.773821821821822 NA 0.0809609609609609 NA 1231181
"5" 5000 0.815103103103103 NA 0.118158158158158 NA 1231181
"6" 20000 0.830166166166166 NA 0.120808808808809 NA 1231181
"1" 10 0.214259286591458 NA 0.00748348348348348 NA 1231182
"2" 50 0.469113113113113 NA 0.0152752752752753 NA 1231182
"3" 100 0.570338338338338 NA 0.0266466466466466 NA 1231182
"4" 500 0.751495495495495 NA 0.0207887887887888 NA 1231182
"5" 5000 0.837349349349349 NA 0.0147307307307307 NA 1231182
"6" 20000 0.850406406406406 NA 0.0111511511511512 NA 1231182
"1" 10 0.483546811203186 NA 0.080585229914335 NA 1231183
"2" 50 0.633164863362661 NA 0.0810416900261423 NA 1231183
"3" 100 0.629278312559217 NA 0.124441436972454 NA 1231183
"4" 500 0.72588769481963 NA 0.150123324315719 NA 1231183
"5" 5000 0.728986818736638 NA 0.150988196106512 NA 1231183
"6" 7611 0.72839822543457 NA 0.158407674941415 NA 1231183
"1" 10 0.494375895071405 0.119899120980039 0.0441366732707118 0.118459644246618 1231184
"2" 50 0.757640841433823 0.267285958831798 0.0138617991097943 0.293792730672684 1231184
"3" 100 0.783662253978271 0.240422827067371 -0.000724930840471763 0.284703550600356 1231184
"4" 500 0.850163644448952 0.456637203598489 -0.0194770092663767 0.481754572141975 1231184
"5" 5000 0.861366028762761 0.502639666087906 -0.0335350603716579 0.613159290914513 1231184
"6" 20000 0.863985392131096 0.50988698588126 -0.0356137294667123 0.633932271626071 1231184
"1" 10 0.517510759854953 0.0583453865724664 0.025641293485696 0.0601976575127726 1231185
"2" 50 0.725561563204537 0.297638263443696 0.0308352785368779 0.300507667543801 1231185
"3" 100 0.757532299683147 0.238035075269401 0.0409387016186909 0.306607536631755 1231185
"4" 500 0.821459194398735 0.388909709900549 0.0426219375149073 0.402975855821032 1231185
"5" 5000 0.851236438943706 0.580252550220921 0.0567090188844324 0.591915596041094 1231185
"6" 20000 0.854542795168417 0.603750864035122 0.0628247759740185 0.610767916328028 1231185
"1" 10 0.314840811796441 0.0835281263536311 0.0545997323486753 0.0906948762662003 1231186
"2" 50 0.677833552904826 0.172536881956065 0.0840359356853171 0.177870225966775 1231186
"3" 100 0.738007383341463 0.251920424265619 0.0743573472667804 0.256316829463636 1231186
"4" 500 0.803338856261788 0.445290180762015 0.136249057071043 0.460441362245892 1231186
"5" 5000 0.850009914606036 0.612773999548775 0.1470608852589 0.647612908135248 1231186
"6" 20000 0.862643736062586 0.678776133687314 0.148234168836323 0.680109469689991 1231186
"1" 10 0.303189650866255 0.050321067267216 0.0236252487278688 0.0508748748748749 1231187
"2" 50 0.661334751175495 0.161961961961962 0.0343945814671872 0.161377377377377 1231187
"3" 100 0.722013873649803 0.279247247247247 0.0397652304829648 0.28012012012012 1231187
"4" 500 0.822181884487695 0.48024024024024 0.0325523006713202 0.494034034034034 1231187
"5" 5000 0.854658090952229 0.654198198198198 0.0376866571502365 0.657241241241241 1231187
"6" 20000 0.859984685427236 0.692688688688689 0.0375504885696725 0.696388388388388 1231187
"1" 10 0.68244372998725 0.119368266214879 0.0614020042757595 0.134531105240658 1231188
"2" 50 0.793715134072522 0.271220442094053 0.154410612356651 0.34519693382931 1231188
